date,forecast_var,actual_var,target,log_forecast
2024-08-09,0.00022010154207605134,1.935948788548582e-05,-10.852327928661689,-8.421421563204465
2024-08-12,0.00016082446200330102,2.7596122183172243e-07,-15.103005481710097,-8.735197085903328
2024-08-13,0.00011275333039650763,0.00026607032338734477,-8.231749910486492,-9.090308042132953
2024-08-14,0.0001357547973142828,9.921687474190455e-06,-11.520787542848938,-8.904660260442915
2024-08-15,0.00010189742906020715,0.00028883804202066313,-8.149644435172227,-9.191543848081285
2024-08-16,0.00013028321119255682,5.0152232621729995e-06,-12.203032618663345,-8.945799929467647
2024-08-19,9.559208370634977e-05,9.054905103132445e-05,-9.309618853741403,-9.255420547754495
2024-08-20,9.484640905585956e-05,2.647827660528996e-06,-12.841771004889294,-9.2632517214896
2024-08-21,7.588839640826071e-05,1.1768673266554786e-05,-11.350069364663764,-9.486246765246593
2024-08-22,6.201713267601937e-05,6.20871550407174e-05,-9.686971433564482,-9.688099877608064
2024-08-23,7.026521468248116e-05,0.00011171157333308008,-9.099590246396192,-9.563233694090236
2024-08-26,7.898762028433456e-05,5.6954528105176986e-06,-12.075842454038415,-9.446219423038393
2024-08-27,6.688765970378635e-05,1.882813947757833e-06,-13.18274311945991,-9.61249606668199
2024-08-28,5.086149523002179e-05,3.389891206685042e-05,-10.292127636516133,-9.88640439946375
2024-08-29,5.5122828578642694e-05,8.053525616455722e-09,-18.63715587661741,-9.80594661583673
2024-08-30,4.390028200628062e-05,9.026138023372475e-05,-9.312800871928241,-10.03358981407051
2024-09-03,5.415196205797238e-05,0.00043238232295238774,-7.746200354273578,-9.823716351416133
2024-09-04,0.00012008070062988058,4.197833462699562e-06,-12.380942007981709,-9.027346535963547
2024-09-05,9.437361104929795e-05,5.930335270816428e-06,-12.035429808472514,-9.268249067861818
2024-09-06,7.79440340107043e-05,0.000288096184509749,-8.152216159593044,-9.459519501493384
2024-09-09,0.00011987917869892215,0.00012396568423921444,-8.995505770665154,-9.029026166565956
2024-09-10,0.00011903888720983601,1.889055834089378e-05,-10.876848319402557,-9.036060334958837
2024-09-11,9.469058053796184e-05,0.0001041717623773865,-9.169469459829504,-9.264896029055546
2024-09-12,9.668919721611698e-05,7.036431037999466e-05,-9.561824378174945,-9.244008876160054
2024-09-13,9.188150447786132e-05,2.7135210313409903e-05,-10.514678399846552,-9.295010805899318
2024-09-16,7.840673354395073e-05,2.17802172705024e-06,-13.037093557814448,-9.453600747255805
2024-09-17,5.909070807752689e-05,1.6677005082776859e-07,-15.606649914535321,-9.736436869643677
2024-09-18,4.6055817662110524e-05,8.82303208368549e-06,-11.638144973361713,-9.985656469646056
2024-09-19,4.4036839822746464e-05,0.0002863080269864498,-8.158442309276461,-10.030484005661142
2024-09-20,8.090582931705047e-05,2.993355499039857e-06,-12.719115559321242,-9.422224680660738
2024-09-23,6.667636539725099e-05,6.22801301592549e-06,-11.986453214090163,-9.615660009706911
2024-09-24,5.349607417233969e-05,8.163859624736509e-06,-11.715793507586781,-9.835902286711022
2024-09-25,4.486131934352791e-05,4.874771817720903e-06,-12.231437261231282,-10.011934619061085
2024-09-26,4.145873329721492e-05,1.5657130460324092e-05,-11.064584124273608,-10.090812003830154
2024-09-27,3.8227243487948816e-05,2.1066078338262597e-06,-13.070431565844789,-10.171962116231178
2024-09-30,3.478670408434489e-05,1.599377105734571e-05,-11.043311220440776,-10.266275310731675
2024-10-01,3.3136198712621643e-05,8.097841343877876e-05,-9.42132793956529,-10.314884256448847
2024-10-02,4.927525405349437e-05,1.7807785543831495e-07,-15.5410449921786,-9.918088549109367
2024-10-03,3.9219749487335135e-05,3.3487502974304884e-06,-12.606923327269236,-10.146330124586816
2024-10-04,3.631657276094556e-05,8.183427166016893e-05,-9.410814433147836,-10.223236370992351
2024-10-07,4.629754243570977e-05,8.247296060664534e-05,-9.403040068567963,-9.980421677423172
2024-10-08,6.095513900262824e-05,8.860642893242916e-05,-9.331306141671584,-9.705372390535882
2024-10-09,6.775540335284787e-05,4.7645670933323536e-05,-9.951718783338126,-9.59960634709909
