date,forecast_var,actual_var,target,log_forecast
2023-01-03,2.7516714379059064e-05,1.7799143127548947e-05,-10.936360240726694,-10.500716942322539
2023-01-04,3.244808596102418e-05,5.91442262685684e-05,-9.73553158399367,-10.335869100805766
2023-01-05,2.9331227513393993e-05,0.00013176448379946594,-8.934494442623306,-10.436857824047268
2023-01-06,7.282436162134293e-05,0.0005140733770616914,-7.573144545768549,-9.527460021084517
2023-01-09,6.364030245090213e-05,3.21564361380691e-07,-14.950068122384542,-9.662263601977664
2023-01-10,5.284759104147262e-05,4.8838098922909295e-05,-9.926999834071708,-9.848098427737535
2023-01-11,4.4947874092379256e-05,0.00015796213084681094,-8.753155231849455,-10.010007093106593
2023-01-12,4.019129061759243e-05,1.3207944108975833e-05,-11.23469208295929,-10.121860237115254
2023-01-13,3.478708530148358e-05,1.4992866461339526e-05,-11.107936039225013,-10.266264352089289
2023-01-17,3.0782483104093436e-05,3.362649622734589e-06,-12.602781316558763,-10.388564760159793
2023-01-18,2.9519663812067715e-05,0.00025324863232781936,-8.281138815332515,-10.430453946776943
2023-01-19,0.00011651820627184075,5.338633400311694e-05,-9.837955762295234,-9.057463020156991
2023-01-20,0.00011369381267313554,0.000340686230388706,-7.984548649762147,-9.082001576690823
2023-01-23,9.484521978002956e-05,0.00014225645517203329,-8.857879106922173,-9.263264260533493
2023-01-24,7.829305610842181e-05,1.153133748747758e-06,-13.673027322756374,-9.455051642062019
2023-01-25,6.486295091530947e-05,1.4037564840427613e-07,-15.77894380481191,-9.643233961430106
2023-01-26,5.3873042718368845e-05,0.00011947944086340264,-9.03236624437788,-9.828880340253793
2023-01-27,4.650483256147029e-05,5.266288214130763e-06,-12.154184767257815,-9.975954324717778
2023-01-30,3.979970552918737e-05,0.0001594173522235837,-8.74398493791196,-10.13165104446539
2023-01-31,9.199306957176999e-05,0.00021305029886641933,-8.453982275219904,-9.293797314494368
2023-02-01,7.69128306191316e-05,0.00011176196978504117,-9.099139218036305,-9.472837847267131
2023-02-02,6.425884173358066e-05,0.00020886223785585156,-8.473835672348748,-9.652591229126518
2023-02-03,5.597920634496833e-05,0.00011418996980364956,-9.077647094690287,-9.790530251452132
2023-02-06,8.952487672715574e-05,3.757801180830365e-05,-10.189091470958504,-9.320994019046314
2023-02-07,8.74055067633084e-05,0.00016883614208030662,-8.68658188687093,-9.34495227084243
2023-02-08,7.321994171495303e-05,0.00012088983920191838,-9.020630846870223,-9.522042746298819
2023-02-09,0.00010491843243494148,7.581405460169337e-05,-9.487226865594655,-9.16232734365154
2023-02-10,0.00011303918640180516,5.434158662710133e-06,-12.122805849243178,-9.087776017050164
2023-02-13,9.060867421089939e-05,0.00013620281015051298,-8.901365531932246,-9.308960607656141
2023-02-14,7.521122801782647e-05,2.118126733380921e-07,-15.367563569223185,-9.495210029406229
2023-02-15,6.2009332852692e-05,1.0511669693112935e-05,-11.463024518603737,-9.688225654365539
2023-02-16,5.169256228135635e-05,0.00019222544621063777,-8.556841675755251,-9.870196649829026
2023-02-17,0.00011297107015273644,6.2569755940015236e-06,-11.981813621546749,-9.088378788377177
2023-02-21,9.369282892575831e-05,0.0004106645272685338,-7.797733912125864,-9.275488903924433
2023-02-22,0.00022151568788438794,1.9016296966948155e-06,-13.172799304333886,-8.41501714532395
2023-02-23,0.00017476101149808222,2.814347154102163e-05,-10.478195147113041,-8.652091165971019
2023-02-24,0.000138345525130071,0.00011533826880996219,-9.067641279340299,-8.88575619681482
2023-02-27,0.00015254218081847866,1.1559976966735873e-05,-11.367961687218925,-8.788069404631292
2023-02-28,0.00012118236420492115,1.371205106773572e-05,-11.197235471806005,-9.018214004777032
2023-03-01,0.00010293215151161674,1.4769457572090009e-05,-11.122949187072344,-9.18144050997627
2023-03-02,8.928962507882104e-05,6.001666223212636e-05,-9.720888330425982,-9.323625257359621
2023-03-03,7.326212877066482e-05,0.000253146857161971,-8.281540774549494,-9.521466743287142
2023-03-06,6.359172976626252e-05,4.797110731966302e-07,-14.550081845117926,-9.663027131195156
2023-03-07,5.287971019644894e-05,0.00023862386697771464,-8.340622024058646,-9.847490842835843
2023-03-08,0.0001290282875388901,2.659686056634888e-06,-12.837302465957496,-8.95547889439445
2023-03-09,0.00010335100936627202,0.0003467888616142974,-7.966794431179501,-9.177379505398731
2023-03-10,0.0002049229597088686,0.00021125113454947286,-8.462462921093021,-8.492876455756951
2023-03-13,0.00023686102396635063,2.0345431931761355e-06,-13.105239239365744,-8.348036985593422
2023-03-14,0.00018740504945636243,0.00026879291576058483,-8.221569304719928,-8.582238243718463
2023-03-15,0.0001516049995323363,3.936166909212954e-05,-10.142718080883348,-8.79423210685429
2023-03-16,0.00013595599989389565,0.00030251759024654514,-8.103371132608643,-8.90317925476735
2023-03-17,0.00011235932099740247,0.00013833499532660994,-8.885832312064629,-9.093808598845436
2023-03-20,0.00014037993880481955,9.1578824625774e-05,-9.29831048521631,-8.8711579625873
2023-03-21,0.00011320454829219897,0.0001701754351694738,-8.678680681445494,-9.086314213742648
2023-03-22,9.323971391890817e-05,0.0002956181241780504,-8.126442057582894,-9.280336812024203
2023-03-23,0.0001798197496408379,7.288766533342086e-06,-11.82917622607551,-8.623555599685126
2023-03-24,0.00014255299115563605,4.2778813836173395e-05,-10.059467581759087,-8.855796759622399
2023-03-27,0.00011438519643539113,3.489786798442903e-06,-12.565669912887339,-9.07593888918025
2023-03-28,9.22418378507131e-05,5.0491964250097366e-06,-12.196281451098983,-9.291096757541155
2023-03-29,7.758951979627137e-05,0.0002082282871276806,-8.476875545845669,-9.464078194067497
2023-03-30,6.640878376065646e-05,3.4084904569164426e-05,-10.286655952943253,-9.619681224678793
