date,forecast_var,fold,actual_var,target,log_forecast
2022-07-25,0.000162202699091911,Fold6_2022_2023,1.4746386048128203e-06,-13.427097611879471,-8.726663775904083
2022-07-26,0.00012804024005289767,Fold6_2022_2023,0.00014164557127633985,-8.86218259743356,-8.96316596803699
2022-07-27,0.0001381637339654321,Fold6_2022_2023,0.0006571455305555078,-7.3276050563140345,-8.887071098105475
2022-07-28,0.00024285858413740114,Fold6_2022_2023,0.00015536003655502995,-8.76976531812887,-8.323031242309474
2022-07-29,0.00021924585820152335,Fold6_2022_2023,0.00020948879652797945,-8.470840297225454,-8.425316817647435
2022-08-01,0.00021203142124733332,Fold6_2022_2023,8.797019024734027e-06,-11.641097641057218,-8.45877608084397
2022-08-02,0.00017003516390169364,Fold6_2022_2023,4.3812795155310655e-05,-10.035584656409032,-8.679505295823246
2022-08-03,0.00014688729503055528,Fold6_2022_2023,0.00024143602267650402,-8.328906036421609,-8.825844965723075
2022-08-04,0.0001626227033148094,Fold6_2022_2023,4.567775915697326e-07,-14.599069235040492,-8.72407774381513
2022-08-05,0.0001290917040385771,Fold6_2022_2023,2.8611007366706745e-06,-12.764304134215338,-8.954987522140984
2022-08-08,0.00010408988921459161,Fold6_2022_2023,1.3492895519884591e-06,-13.515932361822493,-9.170255712760726
2022-08-09,8.411417881350198e-05,Fold6_2022_2023,1.5831412019208656e-05,-11.053514489110071,-9.383335410504992
2022-08-10,7.309947967563812e-05,Fold6_2022_2023,0.0004320738245353113,-7.746914094192183,-9.5236893092142
2022-08-11,0.0001450250445805424,Fold6_2022_2023,0.0,,-8.838604109213177
2022-08-12,0.00011531566357961324,Fold6_2022_2023,0.00028181353470069,-8.17426493019711,-9.067837289269002
2022-08-15,0.00014622026179481986,Fold6_2022_2023,1.6909592368919816e-05,-10.98762950126274,-8.830396430683392
2022-08-16,0.00011814982344768417,Fold6_2022_2023,3.829865226105966e-06,-12.472680944397142,-9.043557048638998
2022-08-17,9.453546619350474e-05,Fold6_2022_2023,5.0742915396255985e-05,-9.88873854789043,-9.2665354902384
2022-08-18,9.0354725731956e-05,Fold6_2022_2023,8.423168004332113e-06,-11.684524552928016,-9.311767237568302
