date,forecast_var,fold,actual_var,target,log_forecast
2017-08-15,6.024038529524296e-05,Fold1_2017,1.4840413050722621e-08,-18.02591176598788,-9.717167578489722
2017-08-16,5.079291537419917e-05,Fold1_2017,3.0380823909554045e-06,-12.704284034028284,-9.887753674243259
2017-08-17,4.361531769274659e-05,Fold1_2017,0.00024691569990458893,-8.306463575523848,-10.040102146080708
2017-08-18,0.00011810348074192644,Fold1_2017,2.4476209337487594e-06,-12.920394052629133,-9.043949362359317
2017-08-21,9.54153387859435e-05,Fold1_2017,6.124404035607694e-07,-14.30581419957046,-9.25727120851464
2017-08-22,7.737067087158733e-05,Fold1_2017,0.00010821914466501429,-9.13135226944924,-9.466902778488102
2017-08-23,6.395614736958317e-05,Fold1_2017,1.290228778686196e-05,-11.258105914502156,-9.657312906809857
2017-08-24,5.847713480515874e-05,Fold1_2017,5.445158242740632e-06,-12.120783739973978,-9.746874738162848
2017-08-25,5.175613916038918e-05,Fold1_2017,5.4451582427406e-06,-12.120783739973984,-9.868967501736279
2017-08-28,4.441703856865794e-05,Fold1_2017,1.6482272808972592e-09,-20.223565501802465,-10.021887410593537
2017-08-29,3.886628335745493e-05,Fold1_2017,1.309773339573499e-06,-13.545656458947796,-10.15538343492273
2017-08-30,3.460557163510452e-05,Fold1_2017,2.2338433957046013e-05,-10.709201867181173,-10.271495858948205
2017-08-31,3.140095300808192e-05,Fold1_2017,3.5976256077029016e-05,-10.232651390525064,-10.368672314934779
2017-09-01,2.90002384358028e-05,Fold1_2017,1.996927028307651e-06,-13.123901044855382,-10.448206506087365
2017-09-05,2.711314576137842e-05,Fold1_2017,5.195550023083207e-05,-9.865122970550264,-10.515491864247862
2017-09-06,4.3364010154081135e-05,Fold1_2017,1.1615894382508988e-05,-11.36313619233803,-10.04588072000602
2017-09-07,3.803394892177113e-05,Fold1_2017,1.4797158832821785e-08,-18.02883064536037,-10.177031404397411
2017-09-08,3.408250932270383e-05,Fold1_2017,1.3817801085919487e-06,-13.492137956282674,-10.286726228352713
2017-09-11,3.174709929138822e-05,Fold1_2017,0.00011256262839901677,-9.092000794337874,-10.357709197700393
2017-09-12,2.934878975629891e-05,Fold1_2017,1.1324114960930475e-05,-11.388576038794191,-10.436259247419432
2017-09-13,2.7430790965653312e-05,Fold1_2017,2.3035208505467726e-07,-15.28365689392463,-10.503844417642926
2017-09-14,2.5948395328670542e-05,Fold1_2017,1.0245195434600731e-07,-16.09387188634772,-10.559400787309816
2017-09-15,2.4965382951778313e-05,Fold1_2017,1.8100289286808412e-06,-13.222167730117665,-10.598020374582854
2017-09-18,2.4042809724731816e-05,Fold1_2017,4.5136828628201375e-06,-12.308397138390559,-10.635674578058149
2017-09-19,2.3327421538618463e-05,Fold1_2017,1.0014782131151024e-06,-13.814033436330682,-10.665880999315396
2017-09-20,2.275875841583532e-05,Fold1_2017,1.2943251983824092e-07,-15.860106173947583,-10.690560501343702
2017-09-21,2.230506713457003e-05,Fold1_2017,7.197948942378128e-06,-11.841714441639327,-10.710696679544593
2017-09-22,2.4901390757946892e-05,Fold1_2017,4.017496885104098e-08,-17.030021700655034,-10.600586902320567
2017-09-25,2.392180796155253e-05,Fold1_2017,4.188728289422121e-06,-12.383113380976752,-10.6407200480612
2017-09-26,2.5005799723430082e-05,Fold1_2017,3.629350053136003e-07,-14.82904206743556,-10.596402771064142
2017-09-27,2.3960473168631478e-05,Fold1_2017,1.5106676197337321e-05,-11.100373779581075,-10.639105036638586
2017-09-28,2.3181909742922156e-05,Fold1_2017,1.4375719480503795e-06,-13.45255501470975,-10.672138335917337
2017-09-29,2.25445310786851e-05,Fold1_2017,1.2312244798476744e-05,-11.304916278708145,-10.700018045656167
2017-10-02,2.2066292071715187e-05,Fold1_2017,1.8743628913733103e-05,-10.884656654557556,-10.721459359435539
2017-10-03,2.1707958068703813e-05,Fold1_2017,4.570068600459275e-06,-12.295982342129408,-10.737831633370666
2017-10-04,2.1382209989713182e-05,Fold1_2017,1.4059804620095876e-06,-13.474775660824852,-10.752951290557231
2017-10-05,2.110533191121707e-05,Fold1_2017,3.4900156795477116e-05,-10.263019236058904,-10.765984852190737
2017-10-06,2.098611870648562e-05,Fold1_2017,1.2983032315345914e-06,-13.554452352532548,-10.771649352783788
2017-10-09,2.155828068912132e-05,Fold1_2017,2.7306596249654584e-06,-12.810967357086557,-10.744750560505848
2017-10-10,2.256021696315212e-05,Fold1_2017,6.942106763188867e-06,-11.877905261330225,-10.699322514219663
