date,forecast_var,fold,actual_var,target,log_forecast
2022-12-28,0.00011245975349781216,Fold6_2022_2023,0.0001563934358046516,-8.763135701292345,-9.092915147012524
2022-12-29,0.00012753374496455468,Fold6_2022_2023,0.0003182684433245893,-8.052615369889859,-8.9671295619951
2022-12-30,0.00016256062545377107,Fold6_2022_2023,6.955624982005855e-06,-11.875959875805714,-8.7244595460559
2023-01-03,0.0001294703367868102,Fold6_2022_2023,1.7799143127548947e-05,-10.936360240726694,-8.95205876262414
2023-01-04,0.00010741569731568577,Fold6_2022_2023,5.91442262685684e-05,-9.73553158399367,-9.138804229067746
2023-01-05,9.519096756796608e-05,Fold6_2022_2023,0.00013176448379946594,-8.934494442623306,-9.259625499155954
2023-01-06,0.00010877043106118653,Fold6_2022_2023,0.0005140733770616914,-7.573144545768549,-9.126271033814179
2023-01-09,0.00018879534339030887,Fold6_2022_2023,3.21564361380691e-07,-14.950068122384542,-8.574846968803287
2023-01-10,0.00014709449632750385,Fold6_2022_2023,4.8838098922909295e-05,-9.926999834071708,-8.824435345553736
2023-01-11,0.00012328272081199085,Fold6_2022_2023,0.00015796213084681094,-8.753155231849455,-9.001030297014331
2023-01-12,0.00012664037148176602,Fold6_2022_2023,1.3207944108975833e-05,-11.23469208295929,-8.974159209027484
2023-01-13,0.00010141273361055197,Fold6_2022_2023,1.4992866461339526e-05,-11.107936039225013,-9.196311896678116
2023-01-17,8.25991630867825e-05,Fold6_2022_2023,3.362649622734589e-06,-12.602781316558763,-9.40151100960995
2023-01-18,6.798596000949895e-05,Fold6_2022_2023,0.00025324863232781936,-8.281138815332515,-9.59620934455467
2023-01-19,0.00011589810393845347,Fold6_2022_2023,5.338633400311694e-05,-9.837955762295234,-9.062799167213528
2023-01-20,0.00010604942780280868,Fold6_2022_2023,0.000340686230388706,-7.984548649762147,-9.151605272509782
2023-01-23,0.00015053934971410562,Fold6_2022_2023,0.00014225645517203329,-8.857879106922173,-8.801286048055635
2023-01-24,0.00014415873203179442,Fold6_2022_2023,1.153133748747758e-06,-13.673027322756374,-8.844595559704842
2023-01-25,0.00011399249124784416,Fold6_2022_2023,1.4037564840427613e-07,-15.77894380481191,-9.079377977986036
2023-01-26,9.041678019671403e-05,Fold6_2022_2023,0.00011947944086340264,-9.03236624437788,-9.311080686146642
2023-01-27,9.407356506075468e-05,Fold6_2022_2023,5.266288214130763e-06,-12.154184767257815,-9.271433474742164
2023-01-30,7.568856993442792e-05,Fold6_2022_2023,0.0001594173522235837,-8.74398493791196,-9.488883400540436
2023-01-31,0.0001002201838858264,Fold6_2022_2023,0.00021305029886641933,-8.453982275219904,-9.208140953612723
2023-02-01,0.00012012008519239645,Fold6_2022_2023,0.00011176196978504117,-9.099139218036305,-9.027018605621986
2023-02-02,0.00011508131810587621,Fold6_2022_2023,0.00020886223785585156,-8.473835672348748,-9.06987156552417
2023-02-03,0.00013054216057066607,Fold6_2022_2023,0.00011418996980364956,-9.077647094690287,-8.943814313870222
2023-02-06,0.00013147114976803353,Fold6_2022_2023,3.757801180830365e-05,-10.189091470958504,-8.936723123815693
2023-02-07,0.00011409504135438824,Fold6_2022_2023,0.00016883614208030662,-8.68658188687093,-9.078478760810208
2023-02-08,0.00012179034549103096,Fold6_2022_2023,0.00012088983920191838,-9.020630846870223,-9.013209471092607
2023-02-09,0.00012636491428802228,Fold6_2022_2023,7.581405460169337e-05,-9.487226865594655,-8.976336691618364
2023-02-10,0.00011934136476796789,Fold6_2022_2023,5.434158662710133e-06,-12.122805849243178,-9.033522559971527
2023-02-13,9.49120488204299e-05,Fold6_2022_2023,0.00013620281015051298,-8.901365531932246,-9.262559897073203
2023-02-14,0.00010076882169170987,Fold6_2022_2023,2.118126733380921e-07,-15.367563569223185,-9.202681558786772
2023-02-15,8.076416984047014e-05,Fold6_2022_2023,1.0511669693112935e-05,-11.463024518603737,-9.423977133355395
2023-02-16,6.638121797398625e-05,Fold6_2022_2023,0.00019222544621063777,-8.556841675755251,-9.620096403332397
